2014-05-14 19:28:50,989 [5] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2014-05-20 14:43:10,032 [6] INFO  Umbraco.Core.PluginManager - [Thread 9] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2014-05-20 14:43:10,040 [6] INFO  Umbraco.Core.PluginManager - [Thread 9] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 22 (took 8ms)
2014-05-20 14:43:10,224 [6] INFO  Umbraco.Core.PluginManager - [Thread 9] Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
2014-05-20 14:43:10,238 [6] INFO  Umbraco.Core.PluginManager - [Thread 9] Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 43 (took 14ms)
2014-05-20 14:44:32,633 [6] INFO  umbraco.BusinessLogic.Log - [Thread 9] Log scrubbed.  Removed all items older than 2014-03-21 14:44:32
2014-05-20 14:44:32,634 [6] INFO  Umbraco.Core.UmbracoApplicationBase - [Thread 9] Application shutdown. Reason: CodeDirChangeOrDirectoryRename
2014-05-20 14:47:56,725 [7] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2014-05-20 14:47:56,736 [7] INFO  Umbraco.Core.PluginManager - [Thread 1] Hash determined (took 7ms)
2014-05-20 14:47:56,745 [7] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2014-05-20 14:47:57,538 [7] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 38 (took 792ms)
2014-05-20 14:47:57,590 [7] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2014-05-20 14:47:57,598 [7] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 7ms)
2014-05-20 14:47:57,599 [7] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2014-05-20 14:47:57,608 [7] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 14 (took 9ms)
2014-05-20 14:47:57,624 [7] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2014-05-20 14:47:57,632 [7] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 5 (took 8ms)
2014-05-20 14:47:57,633 [7] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2014-05-20 14:47:57,649 [7] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 45 (took 16ms)
2014-05-20 14:47:57,653 [7] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2014-05-20 14:47:57,659 [7] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 6ms)
2014-05-20 14:47:57,660 [7] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2014-05-20 14:47:57,670 [7] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 10ms)
2014-05-20 14:47:58,006 [7] INFO  Merchello.Web.UmbracoApplicationEventListener - Attempting to initialize Merchello
2014-05-20 14:47:58,020 [7] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Merchello.Core.Gateways.GatewayProviderBase
2014-05-20 14:47:58,027 [7] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Merchello.Core.Gateways.GatewayProviderBase, found 4 (took 7ms)
2014-05-20 14:47:58,351 [7] INFO  Merchello.Web.UmbracoApplicationEventListener - Initialization of Merchello complete
2014-05-20 14:47:58,434 [7] INFO  Merchello.Web.Search.ExamineEvents - [Thread 1] Initializing Merchello ProductIndex binding events
2014-05-20 14:47:58,530 [7] INFO  Merchello.Web.Trees.ServerVariablesParsingEvents - [Thread 1] Initializing Merchello ServerVariablesParsingEvents
2014-05-20 14:47:58,531 [7] INFO  Merchello.Web.UmbracoApplicationEventListener - Checking Merchello DB Schema
2014-05-20 14:47:58,532 [7] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of umbraco.interfaces.IApplication
2014-05-20 14:47:58,542 [7] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of umbraco.interfaces.IApplication, found 8 (took 10ms)
2014-05-20 14:47:58,570 [7] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-05-20 14:47:58,578 [7] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 5 (took 8ms)
2014-05-20 14:47:58,584 [7] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of umbraco.interfaces.ITree
2014-05-20 14:47:58,593 [7] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of umbraco.interfaces.ITree, found 19 (took 9ms)
2014-05-20 14:47:58,600 [7] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 1] Initializing Examine and binding to business logic events
2014-05-20 14:47:58,600 [7] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 1] Adding examine event handlers for index providers: 3
2014-05-20 14:47:58,602 [7] INFO  Merchello.Core.Gateways.Notification.Smtp.SmtpProviderEvents - [Thread 1] Initializing SMTP notification gateway provider registration binding events
2014-05-20 14:47:58,830 [7] INFO  umbraco.content - [Thread 9] Loading content from disk cache...
2014-05-20 14:47:58,911 [7] INFO  Umbraco.Core.PluginManager - [Thread 9] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2014-05-20 14:47:58,919 [7] INFO  Umbraco.Core.PluginManager - [Thread 9] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 22 (took 8ms)
2014-05-20 14:47:59,103 [7] INFO  Umbraco.Core.PluginManager - [Thread 9] Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
2014-05-20 14:47:59,116 [7] INFO  Umbraco.Core.PluginManager - [Thread 9] Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 43 (took 12ms)
2014-05-20 14:48:00,698 [7] ERROR Umbraco.Core.UmbracoApplicationBase - [Thread 9] An unhandled exception occurred
System.Security.Cryptography.CryptographicException: Error occurred during a cryptographic operation.
   at System.Web.Security.Cryptography.HomogenizingCryptoServiceWrapper.HomogenizeErrors(Func`2 func, Byte[] input)
   at System.Web.Security.Cryptography.HomogenizingCryptoServiceWrapper.Unprotect(Byte[] protectedData)
   at System.Web.Security.FormsAuthentication.Decrypt(String encryptedTicket)
   at Umbraco.Core.StringExtensions.DecryptWithMachineKey(String value)
   at Merchello.Web.EncryptionHelper.Decrypt(String value) in c:\Working Repositories\GitHub\Merchello\src\Merchello.Web\EncryptionHelper.cs:line 25
   at Merchello.Web.CustomerContext.Initialize() in c:\Working Repositories\GitHub\Merchello\src\Merchello.Web\CustomerContext.cs:line 60
   at Merchello.Web.CustomerContext..ctor(IMerchelloContext merchelloContext, UmbracoContext umbracoContext) in c:\Working Repositories\GitHub\Merchello\src\Merchello.Web\CustomerContext.cs:line 39
   at Merchello.Web.Mvc.MerchelloTemplatePage.get_CurrentCustomer() in c:\Working Repositories\GitHub\Merchello\src\Merchello.Web\Mvc\MerchelloTemplatePage.cs:line 19
   at ASP._Page_Views_Partials_Navigation_cshtml.GetCount() in c:\Working Repositories\GitHub\RosettaStone\src\website\Views\Partials\Navigation.cshtml:line 41
   at ASP._Page_Views_Partials_Navigation_cshtml.<>c__DisplayClass1.<LinkLooker>b__0(TextWriter __razor_helper_writer) in c:\Working Repositories\GitHub\RosettaStone\src\website\Views\Partials\Navigation.cshtml:line 29
   at System.Web.WebPages.HelperResult.WriteTo(TextWriter writer)
   at System.Web.WebPages.WebPageBase.Write(HelperResult result)
   at CallSite.Target(Closure , CallSite , _Page_Views_Partials_Navigation_cshtml , Object )
   at System.Dynamic.UpdateDelegates.UpdateAndExecuteVoid2[T0,T1](CallSite site, T0 arg0, T1 arg1)
   at ASP._Page_Views_Partials_Navigation_cshtml.Execute() in c:\Working Repositories\GitHub\RosettaStone\src\website\Views\Partials\Navigation.cshtml:line 18
   at System.Web.WebPages.WebPageBase.ExecutePageHierarchy()
   at System.Web.Mvc.WebViewPage.ExecutePageHierarchy()
   at System.Web.WebPages.WebPageBase.ExecutePageHierarchy(WebPageContext pageContext, TextWriter writer, WebPageRenderingBase startPage)
   at System.Web.Mvc.RazorView.RenderView(ViewContext viewContext, TextWriter writer, Object instance)
   at System.Web.Mvc.BuildManagerCompiledView.Render(ViewContext viewContext, TextWriter writer)
   at Umbraco.Core.Profiling.ProfilingView.Render(ViewContext viewContext, TextWriter writer)
   at System.Web.Mvc.HtmlHelper.RenderPartialInternal(String partialViewName, ViewDataDictionary viewData, Object model, TextWriter writer, ViewEngineCollection viewEngineCollection)
   at System.Web.Mvc.Html.PartialExtensions.Partial(HtmlHelper htmlHelper, String partialViewName, Object model, ViewDataDictionary viewData)
   at System.Web.Mvc.Html.PartialExtensions.Partial(HtmlHelper htmlHelper, String partialViewName)
   at ASP._Page_Views_StoreBasePage_cshtml.Execute() in c:\Working Repositories\GitHub\RosettaStone\src\website\Views\StoreBasePage.cshtml:line 22
   at System.Web.WebPages.WebPageBase.ExecutePageHierarchy()
   at System.Web.Mvc.WebViewPage.ExecutePageHierarchy()
   at System.Web.WebPages.WebPageBase.ExecutePageHierarchy(WebPageContext pageContext, TextWriter writer, WebPageRenderingBase startPage)
   at System.Web.WebPages.WebPageBase.<>c__DisplayClass7.<RenderPageCore>b__6(TextWriter writer)
   at System.Web.WebPages.HelperResult.WriteTo(TextWriter writer)
   at System.Web.WebPages.WebPageBase.Write(HelperResult result)
   at System.Web.WebPages.WebPageBase.RenderSurrounding(String partialViewName, Action`1 body)
   at System.Web.WebPages.WebPageBase.PopContext()
   at System.Web.WebPages.WebPageBase.ExecutePageHierarchy(WebPageContext pageContext, TextWriter writer, WebPageRenderingBase startPage)
   at System.Web.Mvc.RazorView.RenderView(ViewContext viewContext, TextWriter writer, Object instance)
   at System.Web.Mvc.BuildManagerCompiledView.Render(ViewContext viewContext, TextWriter writer)
   at Umbraco.Core.Profiling.ProfilingView.Render(ViewContext viewContext, TextWriter writer)
   at System.Web.Mvc.ViewResultBase.ExecuteResult(ControllerContext context)
   at System.Web.Mvc.ControllerActionInvoker.InvokeActionResult(ControllerContext controllerContext, ActionResult actionResult)
   at System.Web.Mvc.ControllerActionInvoker.<>c__DisplayClass1a.<InvokeActionResultWithFilters>b__17()
   at System.Web.Mvc.ControllerActionInvoker.InvokeActionResultFilter(IResultFilter filter, ResultExecutingContext preContext, Func`1 continuation)
   at System.Web.Mvc.ControllerActionInvoker.<>c__DisplayClass1a.<>c__DisplayClass1c.<InvokeActionResultWithFilters>b__19()
   at System.Web.Mvc.ControllerActionInvoker.InvokeActionResultFilter(IResultFilter filter, ResultExecutingContext preContext, Func`1 continuation)
   at System.Web.Mvc.ControllerActionInvoker.<>c__DisplayClass1a.<>c__DisplayClass1c.<InvokeActionResultWithFilters>b__19()
   at System.Web.Mvc.ControllerActionInvoker.InvokeActionResultWithFilters(ControllerContext controllerContext, IList`1 filters, ActionResult actionResult)
   at System.Web.Mvc.ControllerActionInvoker.InvokeAction(ControllerContext controllerContext, String actionName)
   at System.Web.Mvc.Controller.<>c__DisplayClass1d.<BeginExecuteCore>b__19()
   at System.Web.Mvc.Async.AsyncResultWrapper.<>c__DisplayClass1.<MakeVoidDelegate>b__0()
   at System.Web.Mvc.Async.AsyncResultWrapper.<>c__DisplayClass8`1.<BeginSynchronous>b__7(IAsyncResult _)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResult`1.End()
   at System.Web.Mvc.Controller.EndExecuteCore(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncResultWrapper.<>c__DisplayClass4.<MakeVoidDelegate>b__3(IAsyncResult ar)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResult`1.End()
   at System.Web.Mvc.Controller.EndExecute(IAsyncResult asyncResult)
   at System.Web.Mvc.Controller.System.Web.Mvc.Async.IAsyncController.EndExecute(IAsyncResult asyncResult)
   at System.Web.Mvc.MvcHandler.<>c__DisplayClass8.<BeginProcessRequest>b__3(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncResultWrapper.<>c__DisplayClass4.<MakeVoidDelegate>b__3(IAsyncResult ar)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResult`1.End()
   at System.Web.Mvc.MvcHandler.EndProcessRequest(IAsyncResult asyncResult)
   at System.Web.Mvc.MvcHandler.System.Web.IHttpAsyncHandler.EndProcessRequest(IAsyncResult result)
   at System.Web.HttpApplication.CallHandlerExecutionStep.System.Web.HttpApplication.IExecutionStep.Execute()
   at System.Web.HttpApplication.ExecuteStep(IExecutionStep step, Boolean& completedSynchronously)
2014-05-20 14:50:57,459 [7] INFO  Umbraco.Web.Security.WebSecurity - [Thread 9] User Id: 1 logged in
2014-05-20 14:50:57,639 [7] INFO  Umbraco.Core.PluginManager - [Thread 9] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-05-20 14:50:57,639 [7] INFO  Umbraco.Core.PluginManager - [Thread 9] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 5 (took 0ms)
2014-05-20 14:50:57,720 [7] INFO  Umbraco.Core.PluginManager - [Thread 9] Starting resolution types of umbraco.interfaces.ITree
2014-05-20 14:50:57,752 [7] INFO  Umbraco.Core.PluginManager - [Thread 9] Completed resolution of types of umbraco.interfaces.ITree, found 35 (took 32ms)
2014-05-20 14:51:20,240 [7] INFO  Umbraco.Core.PluginManager - [Thread 16] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-05-20 14:51:20,240 [7] INFO  Umbraco.Core.PluginManager - [Thread 16] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 5 (took 0ms)
2014-05-20 14:51:36,664 [7] INFO  Umbraco.Core.PluginManager - [Thread 3] Starting resolution types of umbraco.interfaces.ICacheRefresher
2014-05-20 14:51:36,678 [7] INFO  Umbraco.Core.PluginManager - [Thread 3] Completed resolution of types of umbraco.interfaces.ICacheRefresher, found 20 (took 13ms)
2014-05-20 14:56:41,662 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 22] Content 'Checkout' with Id '0' has been published.
2014-05-20 14:58:01,729 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 21] Content 'Get The Users Shipping Address' with Id '0' has been published.
2014-05-20 14:58:28,156 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 21] Content 'Present The Customer With Shipment Rate Quotes' with Id '0' has been published.
2014-05-20 14:58:37,995 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 33] Content 'Get The Customer's Shipping Address' with Id '1074' has been published.
2014-05-20 14:59:09,250 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 25] Content 'Select A Payment Method' with Id '0' has been published.
2014-05-20 15:00:02,358 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 10] Content 'Present Customer With Invoice - Confirm Ordering' with Id '0' has been published.
2014-05-20 15:00:21,472 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 35] Content 'Customer Receipt' with Id '0' has been published.
2014-05-20 15:01:45,791 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 41] Content 'Product Catalog' with Id '0' has been published.
2014-05-20 15:02:01,643 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 35] Content 'Product Catalog' with Id '1080' has been published.
2014-05-20 15:02:01,644 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 35] Content 'Checkout' with Id '1073' has been published.
2014-05-20 15:02:01,645 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 35] Content 'Kitties' with Id '1065' has been published.
2014-05-20 15:02:01,646 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 35] Content 'Legos' with Id '1066' has been published.
2014-05-20 15:02:10,333 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 3] Content 'Kitties' with Id '1065' has been published.
2014-05-20 15:02:10,456 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 3] Content 'Calico' with Id '1057' has been published.
2014-05-20 15:02:18,589 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 35] Content 'Legos' with Id '1066' has been published.
2014-05-20 15:02:18,722 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 35] Content 'Cloud Cuckoo Place' with Id '1067' has been published.
2014-05-20 15:02:18,829 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 35] Content 'Bad Cop's Pursuit' with Id '1070' has been published.
2014-05-20 15:04:11,969 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 39] Content 'Catalog' with Id '0' has been published.
2014-05-20 15:04:18,735 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 14] Content 'Kitties' with Id '1065' has been published.
2014-05-20 15:04:18,870 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 14] Content 'Calico' with Id '1057' has been published.
2014-05-20 15:04:25,061 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 29] Content 'Legos' with Id '1066' has been published.
2014-05-20 15:04:25,183 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 29] Content 'Cloud Cuckoo Place' with Id '1067' has been published.
2014-05-20 15:04:25,258 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 29] Content 'Bad Cop's Pursuit' with Id '1070' has been published.
2014-05-20 15:04:29,413 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 24] Content 'Product Catalog' with Id '1080' has been unpublished.
2014-05-20 15:04:35,896 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 24] Content 'Catalog' with Id '1083' has been published.
2014-05-20 15:07:21,104 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 39] Content 'Checkout' with Id '1073' has been published.
2014-05-20 15:08:23,662 [7] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 41] Content 'Home' with Id '1054' has been published.
2014-05-20 15:09:18,996 [7] INFO  umbraco.BusinessLogic.Log - [Thread 17] Log scrubbed.  Removed all items older than 2014-03-21 15:09:18
2014-05-20 15:09:18,997 [7] INFO  Umbraco.Core.UmbracoApplicationBase - [Thread 17] Application shutdown. Reason: CodeDirChangeOrDirectoryRename
2014-05-20 15:09:39,499 [37] INFO  Umbraco.Core.PluginManager - [Thread 32] Determining hash of code files on disk
2014-05-20 15:09:39,507 [37] INFO  Umbraco.Core.PluginManager - [Thread 32] Hash determined (took 5ms)
2014-05-20 15:09:39,515 [37] INFO  Umbraco.Core.PluginManager - [Thread 32] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2014-05-20 15:09:39,718 [37] INFO  Umbraco.Core.PluginManager - [Thread 32] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 38 (took 202ms)
2014-05-20 15:09:39,761 [37] INFO  Umbraco.Core.PluginManager - [Thread 32] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2014-05-20 15:09:39,768 [37] INFO  Umbraco.Core.PluginManager - [Thread 32] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 6ms)
2014-05-20 15:09:39,768 [37] INFO  Umbraco.Core.PluginManager - [Thread 32] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2014-05-20 15:09:39,773 [37] INFO  Umbraco.Core.PluginManager - [Thread 32] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 14 (took 4ms)
2014-05-20 15:09:39,782 [37] INFO  Umbraco.Core.PluginManager - [Thread 32] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2014-05-20 15:09:39,787 [37] INFO  Umbraco.Core.PluginManager - [Thread 32] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 5 (took 5ms)
2014-05-20 15:09:39,788 [37] INFO  Umbraco.Core.PluginManager - [Thread 32] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2014-05-20 15:09:39,803 [37] INFO  Umbraco.Core.PluginManager - [Thread 32] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 45 (took 15ms)
2014-05-20 15:09:39,805 [37] INFO  Umbraco.Core.PluginManager - [Thread 32] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2014-05-20 15:09:39,813 [37] INFO  Umbraco.Core.PluginManager - [Thread 32] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 7ms)
2014-05-20 15:09:39,813 [37] INFO  Umbraco.Core.PluginManager - [Thread 32] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2014-05-20 15:09:39,821 [37] INFO  Umbraco.Core.PluginManager - [Thread 32] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 7ms)
2014-05-20 15:09:40,172 [37] INFO  Merchello.Web.UmbracoApplicationEventListener - Attempting to initialize Merchello
2014-05-20 15:09:40,185 [37] INFO  Umbraco.Core.PluginManager - [Thread 32] Starting resolution types of Merchello.Core.Gateways.GatewayProviderBase
2014-05-20 15:09:40,191 [37] INFO  Umbraco.Core.PluginManager - [Thread 32] Completed resolution of types of Merchello.Core.Gateways.GatewayProviderBase, found 4 (took 6ms)
2014-05-20 15:09:40,484 [37] INFO  Merchello.Web.UmbracoApplicationEventListener - Initialization of Merchello complete
2014-05-20 15:09:40,580 [37] INFO  Umbraco.Core.PluginManager - [Thread 32] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-05-20 15:09:40,587 [37] INFO  Umbraco.Core.PluginManager - [Thread 32] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 5 (took 7ms)
2014-05-20 15:09:40,594 [37] INFO  Umbraco.Core.PluginManager - [Thread 32] Starting resolution types of umbraco.interfaces.ITree
2014-05-20 15:09:40,606 [37] INFO  Umbraco.Core.PluginManager - [Thread 32] Completed resolution of types of umbraco.interfaces.ITree, found 19 (took 12ms)
2014-05-20 15:09:40,618 [37] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 32] Initializing Examine and binding to business logic events
2014-05-20 15:09:40,712 [37] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 32] Adding examine event handlers for index providers: 3
2014-05-20 15:09:40,714 [37] INFO  Merchello.Web.Search.ExamineEvents - [Thread 32] Initializing Merchello ProductIndex binding events
2014-05-20 15:09:40,716 [37] INFO  Merchello.Web.Trees.ServerVariablesParsingEvents - [Thread 32] Initializing Merchello ServerVariablesParsingEvents
2014-05-20 15:09:40,716 [37] INFO  Merchello.Web.UmbracoApplicationEventListener - Checking Merchello DB Schema
2014-05-20 15:09:40,717 [37] INFO  Merchello.Core.Gateways.Notification.Smtp.SmtpProviderEvents - [Thread 32] Initializing SMTP notification gateway provider registration binding events
2014-05-20 15:09:40,718 [37] INFO  Umbraco.Core.PluginManager - [Thread 32] Starting resolution types of umbraco.interfaces.IApplication
2014-05-20 15:09:40,729 [37] INFO  Umbraco.Core.PluginManager - [Thread 32] Completed resolution of types of umbraco.interfaces.IApplication, found 8 (took 11ms)
2014-05-20 15:11:28,192 [37] INFO  umbraco.BusinessLogic.Log - [Thread 39] Log scrubbed.  Removed all items older than 2014-03-21 15:11:28
2014-05-20 15:11:28,193 [37] INFO  Umbraco.Core.UmbracoApplicationBase - [Thread 39] Application shutdown. Reason: CodeDirChangeOrDirectoryRename
2014-05-20 15:13:14,306 [31] INFO  Umbraco.Core.PluginManager - [Thread 32] Determining hash of code files on disk
2014-05-20 15:13:14,314 [31] INFO  Umbraco.Core.PluginManager - [Thread 32] Hash determined (took 5ms)
2014-05-20 15:13:14,322 [31] INFO  Umbraco.Core.PluginManager - [Thread 32] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2014-05-20 15:13:14,558 [31] INFO  Umbraco.Core.PluginManager - [Thread 32] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 38 (took 235ms)
2014-05-20 15:13:14,614 [31] INFO  Umbraco.Core.PluginManager - [Thread 32] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2014-05-20 15:13:14,622 [31] INFO  Umbraco.Core.PluginManager - [Thread 32] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 8ms)
2014-05-20 15:13:14,623 [31] INFO  Umbraco.Core.PluginManager - [Thread 32] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2014-05-20 15:13:14,635 [31] INFO  Umbraco.Core.PluginManager - [Thread 32] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 14 (took 12ms)
2014-05-20 15:13:14,648 [31] INFO  Umbraco.Core.PluginManager - [Thread 32] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2014-05-20 15:13:14,660 [31] INFO  Umbraco.Core.PluginManager - [Thread 32] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 5 (took 11ms)
2014-05-20 15:13:14,660 [31] INFO  Umbraco.Core.PluginManager - [Thread 32] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2014-05-20 15:13:14,673 [31] INFO  Umbraco.Core.PluginManager - [Thread 32] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 45 (took 13ms)
2014-05-20 15:13:14,675 [31] INFO  Umbraco.Core.PluginManager - [Thread 32] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2014-05-20 15:13:14,681 [31] INFO  Umbraco.Core.PluginManager - [Thread 32] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 6ms)
2014-05-20 15:13:14,682 [31] INFO  Umbraco.Core.PluginManager - [Thread 32] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2014-05-20 15:13:14,693 [31] INFO  Umbraco.Core.PluginManager - [Thread 32] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 11ms)
2014-05-20 15:13:15,073 [31] INFO  Merchello.Web.UmbracoApplicationEventListener - Attempting to initialize Merchello
2014-05-20 15:13:15,087 [31] INFO  Umbraco.Core.PluginManager - [Thread 32] Starting resolution types of Merchello.Core.Gateways.GatewayProviderBase
2014-05-20 15:13:15,095 [31] INFO  Umbraco.Core.PluginManager - [Thread 32] Completed resolution of types of Merchello.Core.Gateways.GatewayProviderBase, found 4 (took 8ms)
2014-05-20 15:13:15,330 [31] INFO  Merchello.Web.UmbracoApplicationEventListener - Initialization of Merchello complete
2014-05-20 15:13:15,412 [31] INFO  Merchello.Core.Gateways.Notification.Smtp.SmtpProviderEvents - [Thread 32] Initializing SMTP notification gateway provider registration binding events
2014-05-20 15:13:15,414 [31] INFO  Merchello.Web.Search.ExamineEvents - [Thread 32] Initializing Merchello ProductIndex binding events
2014-05-20 15:13:15,508 [31] INFO  Merchello.Web.Trees.ServerVariablesParsingEvents - [Thread 32] Initializing Merchello ServerVariablesParsingEvents
